id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25
16474,-1.92,-0.48,-4.13,-19.71,-10.96,-2.06,6.57,-3.96,12.08,7.87,24,77,30,76,79,D,C,E,E,B,1.0,1.0,0.0,0.0,0.0
5957,-14.91,1.82,15.46,1.37,-5.16,-4.64,13.13,6.69,-4.81,6.14,85,7,92,23,46,B,A,E,E,D,0.0,1.0,1.0,0.0,1.0
24842,-6.5,-7.54,-5.74,1.56,16.55,-0.02,1.63,-0.5,5.52,9.76,69,37,78,74,61,A,E,D,C,D,0.0,0.0,0.0,1.0,1.0
20214,-4.69,-9.3,-3.03,3.39,10.34,-5.84,-4.53,-3.02,11.67,9.77,65,33,50,57,8,A,D,E,A,D,0.0,0.0,0.0,0.0,1.0
13375,-0.09,0.67,1.33,0.05,1.06,-4.01,3.48,11.78,-1.06,3.4,58,40,24,84,92,C,C,E,B,C,0.0,1.0,0.0,1.0,0.0
22455,-2.16,-13.66,-4.55,11.17,11.99,7.47,3.11,3.24,2.5,11.21,71,30,52,2,68,E,D,D,B,D,0.0,0.0,1.0,0.0,0.0
18174,2.32,5.23,0.73,-14.09,-14.99,-1.53,1.13,-1.63,9.57,-4.29,39,70,81,45,82,D,E,D,D,D,1.0,0.0,0.0,0.0,0.0
22780,-1.72,-10.42,-1.47,2.65,16.69,-2.11,-1.23,-3.13,-1.4,8.58,64,36,10,99,50,E,E,C,C,B,0.0,0.0,0.0,0.0,0.0
18444,1.03,4.18,3.87,-15.62,-15.68,-0.94,-1.26,-1.34,7.33,13.58,34,62,53,17,74,D,D,E,D,A,1.0,1.0,0.0,1.0,0.0
13180,1.67,2.05,0.05,-0.35,3.49,-10.44,-1.17,9.18,-3.1,0.71,52,46,43,64,75,C,A,B,A,C,1.0,1.0,0.0,1.0,0.0
12206,-0.29,0.64,-1.52,-1.45,2.58,-6.51,-0.45,5.79,-8.24,-3.7,46,57,40,46,45,D,C,D,C,C,0.0,0.0,0.0,0.0,0.0
18287,0.63,6.3,-0.79,-14.75,-13.97,1.65,-5.78,-4.64,7.74,-1.05,39,78,17,52,56,D,D,E,B,C,1.0,1.0,0.0,1.0,1.0
14408,-1.16,-0.34,-3.19,0.9,3.89,5.98,-5.73,12.11,-6.31,9.26,47,47,28,4,66,C,D,A,B,B,0.0,1.0,0.0,0.0,0.0
4687,15.59,13.75,1.95,4.01,6.21,5.58,1.65,-2.69,6.89,3.17,9,87,75,82,20,A,E,A,A,B,1.0,0.0,0.0,0.0,1.0
18715,-0.62,1.12,-1.34,-15.35,-11.43,8.22,-0.91,4.16,11.07,2.49,20,65,91,13,7,D,D,E,C,A,0.0,1.0,1.0,1.0,0.0
4923,10.94,10.82,-0.44,-3.23,-4.46,8.37,-2.24,-1.03,-0.36,6.84,15,100,100,73,27,B,B,B,B,D,1.0,0.0,1.0,1.0,1.0
15834,4.62,-3.65,-6.01,-12.64,-13.86,-2.96,2.36,3.64,6.2,4.45,22,65,75,96,44,E,B,B,D,D,1.0,1.0,1.0,1.0,0.0
6786,-15.18,0.16,17.11,2.14,-3.91,4.62,11.52,9.12,0.56,8.52,86,1,1,68,71,B,D,B,A,C,0.0,1.0,1.0,0.0,1.0
5878,-15.16,-0.36,12.81,1.01,-1.0,-8.39,11.42,-0.82,-3.57,2.31,80,14,72,63,69,B,A,B,C,E,1.0,1.0,1.0,1.0,1.0
9549,-11.16,-3.84,16.87,-3.03,-4.64,-6.04,5.05,-3.13,-0.59,-7.25,82,13,8,23,43,B,E,D,E,A,0.0,1.0,1.0,0.0,1.0
16460,2.12,5.47,-0.35,-13.27,-14.44,8.63,-3.87,0.77,10.09,10.6,31,66,78,41,29,D,D,C,B,C,1.0,1.0,0.0,1.0,0.0
2346,11.77,13.93,4.61,-5.87,4.59,7.52,-3.21,7.52,1.03,0.1,16,92,61,28,83,B,A,C,E,C,1.0,0.0,0.0,1.0,1.0
8431,-15.75,-0.77,16.93,-0.32,-4.5,1.49,9.43,10.94,-3.89,2.99,87,11,78,62,92,B,A,B,A,C,0.0,1.0,0.0,1.0,0.0
4587,10.87,10.05,4.01,-3.91,1.42,6.94,0.36,-6.16,-0.1,6.03,13,100,25,16,5,B,E,A,E,C,1.0,0.0,0.0,1.0,1.0
21975,0.36,-11.55,2.91,3.95,14.77,0.88,1.42,-1.64,-3.96,11.06,64,39,28,17,50,E,D,C,E,C,0.0,0.0,0.0,1.0,1.0
14598,-0.98,-1.67,2.84,0.86,0.85,5.57,6.1,8.75,-2.75,-1.43,53,46,16,21,38,C,E,A,B,A,0.0,1.0,0.0,0.0,0.0
24531,0.16,-6.18,-2.97,-0.95,16.18,0.55,-3.72,1.41,-2.11,5.12,68,29,26,84,2,E,E,A,B,E,0.0,1.0,0.0,0.0,0.0
20097,-1.43,-11.94,-0.74,7.45,15.02,1.83,-2.15,-2.6,-6.44,13.28,79,31,53,96,29,E,C,D,C,C,0.0,0.0,1.0,1.0,0.0
8379,-12.47,0.17,14.55,5.03,-1.32,1.44,8.69,-2.1,10.14,0.75,89,10,36,20,1,B,A,B,D,D,0.0,1.0,1.0,0.0,1.0
22617,-1.81,-10.45,-4.27,4.61,16.73,1.5,-7.08,-3.8,7.93,11.17,79,21,74,16,81,E,A,E,A,C,1.0,0.0,1.0,0.0,0.0
17938,2.76,4.3,-2.98,-15.4,-15.23,-0.29,0.02,0.44,12.98,0.08,39,76,37,38,40,D,D,C,B,B,1.0,1.0,1.0,1.0,1.0
22834,-2.57,-8.0,-1.66,1.6,10.87,2.05,0.93,5.26,-2.32,13.48,65,33,55,26,74,E,D,B,B,D,1.0,0.0,1.0,1.0,0.0
6198,-15.03,-0.55,12.41,-2.08,-4.94,0.71,9.31,1.82,5.68,7.3,90,18,7,53,83,B,E,D,C,D,0.0,1.0,1.0,1.0,0.0
13098,-0.68,-2.1,0.41,2.83,0.78,-5.43,3.43,6.15,-7.07,2.46,43,57,63,71,55,C,E,C,B,A,1.0,0.0,1.0,0.0,0.0
14457,2.13,1.22,-2.08,-1.56,-3.54,4.83,5.14,8.87,-4.66,6.11,59,59,4,75,36,C,E,E,A,B,0.0,0.0,0.0,1.0,0.0
15180,-3.61,9.37,-1.52,-13.5,-13.2,0.9,-3.64,-4.43,7.92,-4.6,36,74,55,50,69,D,E,B,B,D,1.0,1.0,1.0,0.0,1.0
6402,-11.37,-2.67,12.45,1.43,-5.09,-1.4,6.09,0.21,1.56,-4.48,85,18,5,91,45,B,C,C,C,D,0.0,1.0,0.0,0.0,0.0
5696,-12.57,3.8,12.88,-1.48,-1.09,2.09,6.95,-3.09,7.91,1.86,94,17,73,91,28,C,C,B,E,A,0.0,1.0,0.0,1.0,0.0
2942,16.85,9.25,1.49,-2.45,1.73,7.97,-4.48,4.5,0.51,-0.78,6,84,38,53,5,A,E,C,B,A,1.0,0.0,0.0,1.0,1.0
7382,-14.1,2.5,17.39,0.86,-4.93,3.59,10.92,-1.7,3.1,3.22,96,19,29,1,21,C,B,D,A,E,0.0,1.0,1.0,1.0,1.0
22490,4.98,-9.01,-0.25,6.8,16.13,0.77,2.18,-0.76,-5.07,12.91,74,37,63,5,20,E,B,E,D,A,0.0,0.0,1.0,1.0,0.0
18005,6.66,5.63,2.47,-11.42,-13.72,-9.39,-3.06,-11.01,12.38,-2.25,23,66,70,2,59,D,E,E,D,C,1.0,1.0,1.0,1.0,0.0
13835,3.14,3.12,1.86,0.14,-0.99,-9.71,0.79,10.09,-6.89,1.23,44,60,2,22,98,C,C,A,A,D,0.0,1.0,1.0,1.0,1.0
5579,-16.32,0.24,19.54,-0.08,-0.69,4.88,9.53,-0.9,5.22,3.65,96,16,14,23,27,B,B,C,A,A,0.0,1.0,1.0,0.0,0.0
10339,2.51,2.44,0.97,-0.15,-3.6,3.42,5.71,6.76,-1.57,-8.93,59,49,8,65,30,C,B,B,C,B,1.0,0.0,0.0,1.0,0.0
9994,-14.25,5.91,16.9,1.37,-2.65,5.12,5.66,2.86,2.08,-3.11,92,18,10,24,81,B,A,B,D,D,0.0,1.0,1.0,1.0,1.0
7906,-17.78,3.37,17.0,-3.78,2.79,0.96,5.37,-4.83,-1.06,-3.28,90,13,36,79,26,B,A,E,D,D,0.0,1.0,0.0,0.0,1.0
21042,-3.94,-7.87,0.65,1.31,16.78,-1.48,3.62,-7.07,1.84,10.47,79,34,75,94,67,E,E,B,A,C,1.0,0.0,1.0,1.0,1.0
22202,-2.52,-7.42,-1.03,1.94,10.68,5.85,5.02,-4.22,6.85,7.5,77,38,75,63,59,E,D,E,B,C,0.0,0.0,0.0,0.0,0.0
1049,13.75,13.01,1.56,-3.88,0.95,5.92,-4.61,3.38,1.62,2.63,4,92,50,95,42,A,B,D,A,A,1.0,0.0,0.0,1.0,0.0
6783,-12.63,3.56,13.93,0.23,-0.68,-4.71,10.05,-3.08,-4.95,-2.36,99,5,35,92,53,B,E,E,E,B,0.0,1.0,0.0,1.0,1.0
12663,-3.09,-0.52,0.19,0.66,-1.43,3.24,0.92,9.36,2.45,-0.35,48,44,17,75,87,C,C,C,C,E,1.0,1.0,0.0,0.0,1.0
20499,0.08,-13.04,-3.48,4.87,16.99,-0.58,11.17,1.43,-10.9,9.17,64,21,77,73,99,A,A,D,D,B,0.0,0.0,0.0,0.0,0.0
1610,14.93,10.01,-2.31,-1.43,2.83,8.28,13.26,2.55,1.58,-2.96,15,83,70,58,5,B,B,A,D,D,1.0,0.0,1.0,0.0,0.0
19481,0.28,3.49,0.06,-14.05,-10.87,-4.03,-1.02,1.76,8.36,12.46,38,74,91,56,77,D,A,B,D,E,0.0,1.0,1.0,0.0,1.0
2416,16.07,13.81,-5.15,-1.47,-0.76,9.93,-1.77,-0.92,-5.84,-1.24,16,87,53,27,59,A,E,A,D,E,1.0,0.0,0.0,0.0,0.0
2018,17.17,14.74,-1.68,-2.2,-2.41,10.13,-1.02,4.14,1.23,-0.88,1,98,84,1,22,A,C,E,C,C,1.0,0.0,0.0,0.0,1.0
2972,16.26,10.57,4.31,-4.55,1.99,9.9,2.05,-1.85,-3.97,1.13,14,85,43,12,67,A,C,E,A,C,0.0,0.0,1.0,1.0,1.0
12318,-0.91,0.76,-0.57,-0.19,2.94,-9.26,-2.19,7.3,9.61,-7.71,51,54,9,21,4,C,C,B,E,A,1.0,0.0,0.0,0.0,0.0
14039,-0.22,1.5,1.64,-1.93,-1.59,0.04,6.89,18.04,-3.06,5.79,43,55,43,45,73,C,B,B,B,C,1.0,0.0,0.0,0.0,1.0
13568,-0.67,1.17,0.77,-2.43,-2.12,-1.56,13.21,9.38,0.26,-0.42,46,54,53,47,33,C,D,E,B,D,1.0,1.0,0.0,1.0,0.0
2932,17.17,12.13,1.88,-2.09,1.22,13.09,3.22,2.63,3.32,7.23,10,93,36,52,99,A,C,A,D,C,1.0,0.0,0.0,1.0,0.0
15407,2.13,2.6,3.1,-15.43,-14.57,-3.69,-0.48,-4.87,10.89,-2.57,36,64,30,23,54,D,B,D,C,A,1.0,1.0,0.0,1.0,1.0
22861,-1.07,-11.12,-2.98,1.11,13.0,-3.24,-4.73,-0.55,-0.85,10.22,60,38,90,67,33,E,D,C,A,C,0.0,0.0,0.0,1.0,1.0
19631,-3.58,-5.05,2.3,-16.9,-11.93,5.13,0.92,2.64,12.57,-5.24,28,71,43,38,28,E,B,A,D,C,1.0,0.0,1.0,1.0,0.0
16509,3.34,-0.83,3.8,-19.21,-12.97,3.25,-1.41,-4.63,13.71,6.82,37,76,45,12,71,D,C,D,B,A,1.0,0.0,1.0,0.0,0.0
17491,-0.4,-1.61,-1.31,-15.17,-15.73,-2.16,0.79,0.12,11.29,2.72,26,67,68,51,62,D,B,A,D,D,1.0,1.0,0.0,0.0,0.0
13002,-0.56,-0.34,0.85,-2.01,-1.59,1.38,-8.89,8.96,9.82,2.65,51,57,42,47,78,C,E,C,D,D,0.0,0.0,0.0,0.0,1.0
1815,13.12,11.21,-5.41,-5.01,1.48,4.19,-10.04,1.49,1.81,2.78,11,97,34,10,30,A,E,E,B,A,1.0,1.0,1.0,1.0,1.0
14587,-0.36,1.06,-1.12,1.86,-0.15,1.66,-5.96,10.4,3.65,-3.04,56,60,31,28,66,D,C,C,A,E,1.0,0.0,1.0,0.0,1.0
14449,-1.18,0.33,1.99,-1.18,-2.43,1.94,-9.72,10.35,7.1,-0.3,44,60,45,11,97,C,C,E,B,E,0.0,1.0,0.0,0.0,1.0
23947,-4.54,-9.65,-2.4,8.62,12.78,8.52,8.65,0.56,-1.54,5.95,71,37,99,98,91,E,E,D,C,E,0.0,0.0,1.0,1.0,1.0
11534,2.72,-1.82,0.43,-0.07,-2.24,1.9,5.05,10.31,2.9,6.66,51,46,44,96,96,C,A,D,D,D,0.0,0.0,0.0,1.0,1.0
2124,11.37,11.04,-5.27,-5.13,-4.23,11.45,3.82,0.36,1.16,0.06,6,82,85,89,39,A,C,D,A,A,1.0,0.0,0.0,1.0,0.0
13705,1.05,2.06,-2.62,-1.24,1.36,-1.42,-3.2,9.62,0.13,13.3,60,42,73,42,40,C,A,B,A,B,0.0,1.0,0.0,1.0,0.0
21201,-1.65,-13.15,-1.61,2.08,12.48,-3.71,2.5,2.36,4.25,12.87,74,27,4,56,78,E,C,E,C,E,0.0,0.0,1.0,1.0,0.0
24585,-0.02,-8.71,-3.64,4.71,15.36,-2.51,-0.2,-4.86,-1.41,10.06,67,39,29,16,20,A,A,A,E,B,0.0,0.0,0.0,0.0,1.0
24387,4.97,-9.54,1.6,5.15,14.32,0.49,3.98,-0.24,-5.92,9.34,72,23,45,70,55,E,E,E,D,A,0.0,0.0,1.0,0.0,0.0
18582,1.54,6.38,3.12,-17.67,-13.24,-0.75,5.35,9.29,14.21,2.94,24,64,39,49,21,D,E,B,D,D,1.0,1.0,1.0,1.0,1.0
17601,1.52,0.09,3.56,-17.75,-11.81,6.73,-4.98,0.4,11.42,-0.92,30,63,54,32,63,D,D,D,E,D,0.0,1.0,0.0,1.0,1.0
7702,-17.66,-5.21,18.6,-1.03,-7.1,5.6,13.64,-3.24,-2.55,-4.24,100,18,40,79,54,B,D,A,A,D,0.0,1.0,1.0,0.0,0.0
21937,0.86,-10.66,2.61,5.41,13.45,6.55,1.22,-9.17,12.39,5.93,78,20,37,57,84,E,C,D,E,B,0.0,0.0,1.0,0.0,1.0
17110,1.01,1.2,-1.26,-20.06,-13.5,2.58,-3.47,-3.54,11.38,-3.72,38,61,63,41,11,D,A,B,C,B,1.0,0.0,0.0,1.0,1.0
19882,2.56,-0.76,5.09,-16.45,-13.81,5.53,-5.54,9.49,8.16,6.46,25,76,38,75,13,D,E,D,D,A,1.0,1.0,1.0,1.0,1.0
9171,-14.92,3.0,15.5,-6.27,-0.73,3.89,10.52,-6.44,0.82,0.16,82,11,61,62,6,B,D,E,A,D,0.0,1.0,1.0,1.0,0.0
809,11.54,9.23,-1.47,-0.81,2.02,6.85,0.57,-2.7,4.19,-8.85,3,97,6,52,31,A,A,E,B,A,1.0,0.0,0.0,0.0,1.0
21723,-0.73,-11.59,3.25,-1.91,12.41,-8.08,-4.37,-0.6,2.2,10.14,69,22,34,78,9,E,D,B,D,E,0.0,0.0,1.0,0.0,0.0
19757,-0.51,1.43,3.19,-13.98,-13.41,8.3,4.41,-7.89,10.49,-0.4,24,70,35,19,77,D,C,C,B,A,1.0,1.0,1.0,0.0,1.0
20911,-5.02,-8.42,0.3,1.0,16.99,-6.05,0.15,-5.47,-4.7,16.35,63,28,7,15,54,E,A,D,A,B,0.0,1.0,1.0,0.0,1.0
4907,16.51,10.58,2.88,2.96,1.25,10.42,-3.68,4.81,7.08,4.86,1,83,4,73,9,A,D,D,A,C,1.0,0.0,0.0,1.0,1.0
3723,15.17,6.35,0.32,1.07,3.75,14.0,1.36,8.11,-4.02,-1.28,14,80,53,61,51,A,D,A,A,B,1.0,0.0,1.0,1.0,1.0
23788,0.58,-10.3,-4.31,2.39,12.7,2.95,4.17,9.94,-0.39,15.87,64,22,42,59,68,E,C,B,D,A,0.0,0.0,1.0,1.0,0.0
13123,-0.75,-0.04,-1.24,-0.96,0.66,0.02,3.19,9.16,-1.01,0.2,56,50,76,28,70,C,D,E,D,C,1.0,0.0,1.0,0.0,0.0
12735,0.36,1.13,0.83,-1.66,-0.68,-4.39,-1.03,4.9,-4.68,-0.36,50,43,36,42,32,C,E,E,E,C,1.0,1.0,1.0,1.0,1.0
3963,17.03,13.07,2.79,1.64,-6.42,9.11,-5.49,-16.82,-1.5,4.39,4,84,12,13,52,A,E,A,A,D,1.0,0.0,0.0,0.0,0.0
22072,-2.13,-10.56,0.02,7.95,11.58,2.32,1.29,9.05,0.28,11.89,77,36,74,82,10,A,E,D,E,D,1.0,0.0,0.0,0.0,1.0
2672,12.55,13.51,1.95,-6.44,-5.98,10.28,-8.44,5.13,-0.11,-2.08,2,94,24,61,3,B,D,E,C,E,1.0,0.0,1.0,0.0,0.0
24120,0.59,-14.49,0.88,3.84,19.71,-5.82,8.59,-1.14,5.86,6.84,68,23,94,43,71,E,C,B,A,C,0.0,0.0,1.0,0.0,1.0
9418,-16.75,-2.66,12.3,-4.47,-5.3,-1.24,8.94,-5.49,4.51,1.93,86,17,65,69,71,B,A,C,A,A,0.0,1.0,0.0,1.0,0.0
18149,-1.91,-0.21,-6.22,-15.28,-13.57,1.53,2.71,2.34,10.38,-1.55,36,79,65,7,18,D,B,E,B,D,0.0,1.0,1.0,1.0,0.0
4553,14.33,13.66,-2.91,-3.05,-4.43,8.54,-0.72,1.34,1.71,-0.38,6,97,36,5,38,A,A,A,C,C,0.0,0.0,0.0,1.0,1.0
16992,3.01,-0.59,-1.83,-14.72,-12.05,7.64,-2.04,1.65,7.61,1.36,27,74,42,16,65,D,A,C,E,E,0.0,1.0,1.0,0.0,1.0
6010,-16.88,-1.61,14.94,3.31,-2.15,-2.31,9.59,10.37,-2.16,0.51,89,7,61,62,34,B,E,E,D,D,0.0,0.0,1.0,1.0,1.0
17832,-1.58,3.88,2.64,-15.41,-13.15,1.89,1.45,-1.1,9.63,-1.16,23,61,77,3,3,D,B,C,C,B,1.0,0.0,0.0,0.0,1.0
19602,-2.31,3.08,-0.74,-17.16,-14.61,-0.9,5.15,-4.66,9.24,0.65,24,76,45,92,74,D,D,E,B,C,1.0,1.0,1.0,1.0,0.0
5738,-13.09,-0.13,17.28,-1.99,-5.35,-0.81,12.36,-0.91,5.84,8.95,86,15,15,16,5,B,C,E,C,B,0.0,1.0,1.0,1.0,1.0
8480,-13.91,-1.45,17.17,1.56,-1.81,-5.6,12.31,-0.5,-3.25,-2.93,82,19,79,54,23,B,C,C,B,A,0.0,1.0,0.0,0.0,1.0
18438,2.91,-1.94,-4.25,-16.21,-14.38,-1.51,-1.36,-0.53,13.17,0.73,21,62,48,59,65,D,E,E,B,C,1.0,1.0,1.0,1.0,0.0
3165,17.88,12.8,1.35,-1.13,2.13,10.52,-0.76,11.64,-7.0,-0.44,5,91,88,26,43,A,B,C,E,B,1.0,0.0,1.0,1.0,1.0
20980,0.81,-9.64,-2.34,2.58,13.29,2.75,8.09,0.23,3.43,20.24,61,32,61,76,55,E,D,A,D,B,0.0,0.0,1.0,1.0,1.0
6764,-14.44,-1.82,11.49,-4.66,-6.63,-9.44,10.25,1.72,4.57,-14.11,99,2,58,55,17,B,E,D,E,B,0.0,1.0,0.0,0.0,1.0
23591,1.27,-9.77,0.75,3.26,14.22,-1.91,-3.95,-7.82,-3.44,15.15,79,25,75,2,21,E,D,E,D,A,0.0,0.0,1.0,1.0,1.0
1658,13.68,9.04,-6.12,-2.64,-1.52,9.41,8.11,4.02,-0.13,6.17,9,87,87,6,36,B,D,E,B,E,1.0,1.0,0.0,1.0,1.0
23978,7.4,-11.29,-0.37,1.0,12.04,1.9,2.97,-4.3,-3.63,9.04,66,32,71,100,93,E,B,B,C,C,1.0,0.0,1.0,1.0,0.0
19095,-1.13,0.81,-1.89,-13.24,-11.24,-2.64,-10.0,1.05,11.88,4.09,31,74,27,52,50,D,B,C,C,C,1.0,1.0,1.0,0.0,1.0
7550,-14.79,4.51,13.9,-0.13,-1.26,0.71,12.41,5.13,3.66,6.18,94,14,15,86,92,B,D,A,C,E,0.0,1.0,0.0,0.0,0.0
4267,17.01,12.23,2.97,-5.45,1.82,8.87,0.32,0.32,-0.41,0.73,15,96,81,53,89,A,D,A,B,D,1.0,0.0,1.0,0.0,0.0
23339,-2.58,-10.08,-0.61,5.25,13.29,-1.7,1.06,3.9,-3.16,15.14,69,33,58,61,38,E,E,A,E,C,1.0,0.0,0.0,0.0,0.0
16807,2.51,6.27,-6.05,-14.64,-17.24,-6.47,-5.4,12.1,12.73,-2.58,24,72,67,29,21,D,B,B,D,E,1.0,1.0,1.0,0.0,0.0
24503,-0.3,-7.59,1.3,2.13,17.9,-2.37,-10.25,-0.91,1.37,8.21,75,33,37,59,22,A,B,C,C,C,0.0,0.0,0.0,0.0,1.0
5317,-13.99,1.99,15.32,-1.5,-2.72,13.24,10.4,0.05,2.81,-9.59,97,7,48,45,79,B,D,C,B,C,0.0,1.0,1.0,0.0,1.0
9674,-16.6,-2.52,14.92,6.01,-9.25,-3.25,13.42,-2.32,1.03,-1.75,87,3,67,44,88,B,C,E,E,A,0.0,1.0,0.0,1.0,1.0
19230,-1.42,2.99,2.78,-11.84,-11.66,-6.26,-3.32,-4.56,12.81,-10.26,33,61,2,39,23,D,D,E,C,A,1.0,1.0,0.0,0.0,0.0
24942,-1.84,-13.24,-5.78,4.52,13.19,8.04,-7.92,9.6,2.11,15.51,79,31,42,35,30,E,E,D,C,E,0.0,0.0,0.0,1.0,1.0
1002,12.19,11.75,2.72,2.06,2.21,11.0,-10.33,3.34,-2.81,-3.3,5,90,9,64,81,B,D,D,A,B,1.0,0.0,0.0,0.0,1.0
4199,15.71,14.2,-1.11,-6.29,6.43,8.36,-4.09,-4.82,6.72,0.18,14,98,88,27,23,A,C,E,B,E,1.0,0.0,1.0,0.0,0.0
2419,16.23,12.81,3.68,-1.66,2.17,9.39,-3.67,6.3,-3.75,5.47,1,86,40,53,69,A,B,B,A,A,1.0,0.0,0.0,1.0,1.0
3576,15.52,12.9,-0.75,-5.76,1.67,9.04,2.79,6.08,0.82,6.69,1,91,88,77,36,A,C,A,D,C,1.0,0.0,0.0,0.0,1.0
17346,-1.34,3.09,1.63,-15.89,-13.94,-2.38,-0.23,-3.25,9.65,2.16,20,61,80,88,76,D,D,B,C,C,1.0,1.0,0.0,1.0,0.0
9773,-14.77,0.57,15.49,1.55,-0.05,-6.63,9.17,2.93,12.29,-5.45,91,13,43,81,97,B,B,A,E,D,0.0,1.0,0.0,1.0,0.0
3559,16.85,12.11,-2.48,-5.62,1.27,8.89,-1.67,-0.03,0.41,1.14,8,98,96,23,42,A,C,B,B,D,1.0,0.0,0.0,1.0,1.0
21446,-3.71,-9.89,-2.03,-0.52,11.31,-0.84,5.27,0.62,4.48,10.09,72,30,30,41,93,E,B,A,A,E,0.0,0.0,1.0,0.0,1.0
12459,-3.41,1.24,3.92,-1.51,1.24,2.67,-1.19,6.43,-0.84,1.13,46,41,86,80,44,D,B,B,E,B,1.0,0.0,0.0,1.0,1.0
3855,16.45,7.62,1.41,-2.97,-1.28,13.74,-2.08,17.7,1.37,-1.31,10,94,50,21,62,A,C,D,C,C,1.0,0.0,0.0,1.0,1.0
4888,14.75,11.12,-2.52,-6.03,6.38,1.61,-4.42,-2.68,5.64,0.49,13,82,52,41,59,A,B,A,D,A,1.0,0.0,1.0,0.0,1.0
17142,2.61,1.73,-2.88,-11.13,-12.59,-8.78,-4.59,-8.46,14.77,7.26,30,71,2,15,18,D,C,C,B,E,1.0,1.0,1.0,0.0,0.0
13059,2.23,1.02,1.33,0.95,-0.98,-6.46,3.03,0.03,0.63,-1.97,59,42,2,89,30,C,A,A,D,B,1.0,1.0,1.0,0.0,1.0
22866,-0.53,-13.33,-1.03,5.4,14.28,-0.2,4.44,5.5,0.05,12.52,64,22,12,54,85,E,E,B,D,E,0.0,0.0,0.0,1.0,1.0
5314,-16.5,0.57,16.26,-2.62,-4.0,1.51,6.25,8.9,-0.25,-1.41,95,6,7,10,92,B,B,E,E,C,0.0,1.0,0.0,0.0,0.0
18669,-4.84,-1.55,1.72,-17.0,-14.01,-13.58,0.8,-0.43,11.23,11.19,31,69,97,17,44,D,B,A,A,E,1.0,1.0,1.0,1.0,0.0
16224,6.35,5.64,1.43,-15.08,-13.72,-1.4,-0.99,-5.26,4.17,-5.31,30,60,78,75,66,D,D,A,A,E,1.0,1.0,1.0,0.0,1.0
21231,-0.15,-8.6,-4.72,1.63,16.3,-8.38,5.69,2.19,0.59,4.58,68,36,81,61,30,E,C,B,B,A,0.0,0.0,0.0,1.0,0.0
4525,17.21,10.12,4.61,2.54,-0.35,13.2,-4.75,-7.63,0.55,5.98,17,81,30,15,81,A,C,D,D,B,1.0,0.0,1.0,0.0,0.0
13700,-3.37,1.0,-0.03,1.91,-3.52,-5.43,-7.35,10.04,-2.8,0.66,50,55,4,47,53,C,B,A,C,D,1.0,1.0,0.0,0.0,0.0
4828,16.02,10.37,0.73,-0.83,3.41,7.37,-1.47,5.72,-0.73,4.95,1,84,37,3,47,A,B,E,A,B,1.0,0.0,0.0,1.0,0.0
21791,-1.72,-9.39,-5.65,2.09,13.36,2.96,1.09,-7.37,2.22,12.6,64,28,76,81,28,E,D,B,D,D,0.0,0.0,1.0,1.0,1.0
808,14.23,17.02,-3.38,-2.54,1.15,8.83,-7.87,0.48,2.43,3.23,10,97,64,54,59,A,D,C,A,D,1.0,0.0,0.0,1.0,1.0
3908,16.89,12.27,-4.36,1.02,2.42,9.95,-2.57,-5.44,3.76,0.69,13,88,6,55,96,A,C,C,E,B,1.0,0.0,1.0,0.0,1.0
14334,-1.5,0.88,5.49,-1.28,-0.35,5.33,7.49,7.4,-4.73,-5.85,54,52,15,2,85,C,E,A,B,B,0.0,1.0,0.0,0.0,1.0
22847,-4.62,-11.79,-10.06,3.74,16.7,3.68,0.21,0.49,5.28,9.48,74,35,34,41,31,E,E,A,C,C,0.0,0.0,0.0,0.0,1.0
7024,-13.25,-0.58,13.58,-2.41,0.26,-0.52,5.68,6.62,2.35,3.93,91,13,3,42,33,C,D,B,B,B,0.0,1.0,0.0,0.0,1.0
1957,15.64,8.35,-4.52,-1.69,4.2,9.31,-0.43,-1.95,3.06,0.86,7,100,96,3,56,A,E,C,A,B,1.0,1.0,0.0,1.0,1.0
10638,0.6,0.96,2.83,-0.08,-3.05,2.68,8.29,12.85,2.05,3.79,40,48,89,34,78,C,D,B,C,E,0.0,0.0,1.0,1.0,0.0
9344,-16.54,0.2,10.91,-1.99,-3.39,2.03,10.5,6.14,-1.42,3.52,89,3,92,58,51,B,A,D,B,A,0.0,1.0,0.0,1.0,1.0
15162,-0.49,3.03,-1.25,-14.87,-12.53,8.25,1.15,-0.74,12.41,2.69,21,62,30,95,34,D,E,B,D,D,1.0,1.0,1.0,0.0,1.0
11405,1.01,-1.34,2.63,-0.9,0.39,8.54,-3.51,9.8,7.94,6.26,45,43,15,95,59,C,A,C,E,D,1.0,1.0,0.0,0.0,1.0
22619,-1.66,-9.28,2.47,0.6,16.02,-1.64,1.49,1.6,-1.77,10.9,68,36,87,32,78,E,B,B,C,D,0.0,0.0,1.0,0.0,1.0
2403,16.25,12.56,0.56,-0.11,-0.67,12.7,8.12,-2.27,-2.48,-8.71,2,96,37,33,24,B,D,A,B,D,0.0,0.0,0.0,0.0,0.0
5185,-13.31,-1.62,13.8,2.15,0.45,-6.18,12.23,0.55,0.77,-1.7,91,19,33,71,88,C,C,E,A,C,1.0,1.0,1.0,0.0,1.0
